Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,6,(7)Marin Cilic[CRO] [yr|ev],d.,19,(18)Roberto Bautista Agut[ESP] [yr|ev],6-2 6-2 6-2,1.79,11.5%,55.1%,79.1%,57.1%,5/6,0.0%,77.6%,51.9%,20.0%,2/9,1:40,3
R16,7,(6)Milos Raonic[CAN] [yr|ev],d.,12,(10)Alexander Zverev[GER] [yr|ev],4-6 7-5 4-6 7-5 6-1,1.00,13.1%,70.9%,75.8%,47.1%,14/17,12.6%,66.7%,80.0%,42.2%,3/8,3:23,3
R16,5,(3)Roger Federer[SUI] [yr|ev],d.,11,(13)Grigor Dimitrov[BUL] [yr|ev],6-4 6-2 6-4,1.69,10.7%,69.3%,75.0%,73.9%,2/3,7.7%,62.6%,64.9%,44.1%,5/10,1:37,1
R16,15,(11)Tomas Berdych[CZE] [yr|ev],d.,8,(8)Dominic Thiem[AUT] [yr|ev],6-3 6-7(1) 6-3 3-6 6-3,1.13,10.6%,74.5%,82.9%,50.0%,4/5,8.3%,56.1%,81.1%,58.6%,10/13,2:52,4
R16,4,(2)Novak Djokovic[SRB] [yr|ev],d.,51,Adrian Mannarino[FRA] [yr|ev],6-2 7-6(5) 6-4,1.40,4.3%,74.2%,71.0%,66.7%,1/2,2.0%,69.6%,60.6%,51.6%,6/10,2:13,1
R32,1,(1)Andy Murray[GBR] [yr|ev],d.,29,(28)Fabio Fognini[ITA] [yr|ev],6-2 4-6 6-1 7-5,1.24,12.7%,64.4%,73.7%,50.0%,7/10,2.9%,61.8%,66.7%,41.0%,2/9,2:39,1
R32,46,Benoit Paire[FRA] [yr|ev],d.,141,Jerzy Janowicz[POL] [yr|ev],6-2 7-6(3) 6-3,1.35,13.7%,61.8%,81.0%,61.5%,7/7,4.9%,51.9%,78.6%,48.7%,2/5,1:42,18
R32,28,(24)Sam Querrey[USA] [yr|ev],d.,10,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],6-2 3-6 7-6(5) 1-6 7-5,1.01,15.6%,55.3%,88.5%,47.6%,5/8,7.6%,63.1%,79.8%,53.4%,4/7,2:58,11
R32,42,Kevin Anderson[RSA] [yr|ev],d.,124,(Q)Ruben Bemelmans[BEL] [yr|ev],7-6(3) 6-4 7-6(3),2.65,31.4%,68.6%,93.2%,81.5%,0/0,5.6%,73.1%,72.2%,72.4%,4/5,2:00,5
R32,2,(4)Rafael Nadal[ESP] [yr|ev],d.,34,(30)Karen Khachanov[RUS] [yr|ev],6-1 6-4 7-6(3),1.57,7.4%,69.1%,80.0%,58.6%,4/5,12.6%,68.9%,69.0%,34.4%,11/15,2:14,1
R32,26,(16)Gilles Muller[LUX] [yr|ev],d.,58,Aljaz Bedene[SLO] [yr|ev],7-6(4) 7-5 6-4,1.45,19.4%,62.2%,82.0%,56.8%,3/5,12.2%,58.5%,69.4%,47.1%,7/11,2:27,21
R32,19,(18)Roberto Bautista Agut[ESP] [yr|ev],d.,9,(9)Kei Nishikori[JPN] [yr|ev],6-4 7-6(3) 3-6 6-3,1.08,2.1%,66.4%,75.3%,46.9%,9/11,3.4%,60.3%,70.5%,51.7%,8/11,3:20,9
R32,6,(7)Marin Cilic[CRO] [yr|ev],d.,31,(26)Steve Johnson[USA] [yr|ev],6-4 7-6(3) 6-4,1.77,20.2%,61.9%,80.8%,68.8%,0/2,7.0%,65.8%,66.7%,41.0%,11/15,2:11,3
R32,7,(6)Milos Raonic[CAN] [yr|ev],d.,22,(25)Albert Ramos[ESP] [yr|ev],7-6(3) 6-4 7-5,2.15,24.1%,70.1%,83.6%,80.8%,0/0,8.9%,62.1%,67.5%,55.3%,11/13,2:21,3
R32,12,(10)Alexander Zverev[GER] [yr|ev],d.,216,(Q)Sebastian Ofner[AUT] [yr|ev],6-4 6-4 6-2,1.69,5.6%,66.2%,80.9%,50.0%,4/7,1.1%,57.6%,62.3%,33.3%,8/15,1:32,2
R32,11,(13)Grigor Dimitrov[BUL] [yr|ev],d.,90,Dudi Sela[ISR] [yr|ev],6-1 6-1 RET,3.39,13.9%,80.6%,82.8%,85.7%,1/1,2.2%,54.3%,48.0%,38.1%,6/11,1:00,3
R32,5,(3)Roger Federer[SUI] [yr|ev],d.,30,(27)Mischa Zverev[GER] [yr|ev],7-6(3) 6-4 6-4,1.68,14.8%,60.2%,83.0%,71.4%,1/2,5.9%,61.8%,71.4%,51.3%,3/6,1:49,1
R32,8,(8)Dominic Thiem[AUT] [yr|ev],d.,67,Jared Donaldson[USA] [yr|ev],7-5 6-4 6-2,1.29,4.2%,56.3%,77.8%,59.5%,7/8,4.6%,46.0%,72.5%,51.1%,4/9,2:03,3
R32,15,(11)Tomas Berdych[CZE] [yr|ev],d.,39,David Ferrer[ESP] [yr|ev],6-3 6-4 6-3,1.75,4.0%,60.0%,84.4%,63.3%,1/1,3.2%,60.2%,64.3%,48.6%,4/8,1:45,4
R32,51,Adrian Mannarino[FRA] [yr|ev],d.,14,(15)Gael Monfils[FRA] [yr|ev],7-6(3) 4-6 5-7 6-3 6-2,1.14,4.2%,62.9%,68.6%,62.9%,9/14,7.6%,61.0%,63.8%,58.2%,17/23,3:29,17
R32,4,(2)Novak Djokovic[SRB] [yr|ev],d.,589,Ernests Gulbis[LAT] [yr|ev],6-4 6-1 7-6(2),1.56,6.7%,62.9%,78.6%,63.6%,3/4,12.7%,61.8%,69.8%,38.5%,7/11,2:11,1
R64,1,(1)Andy Murray[GBR] [yr|ev],d.,97,Dustin Brown[JAM] [yr|ev],6-3 6-2 6-2,2.17,13.6%,47.0%,83.9%,74.3%,0/0,5.7%,54.0%,66.0%,40.0%,5/10,1:36,1
R64,29,(28)Fabio Fognini[ITA] [yr|ev],d.,48,Jiri Vesely[CZE] [yr|ev],7-6(3) 6-4 6-2,1.84,12.6%,67.8%,86.4%,64.3%,1/1,10.5%,75.2%,65.8%,50.0%,5/8,1:57,9
R64,46,Benoit Paire[FRA] [yr|ev],d.,70,Pierre Hugues Herbert[FRA] [yr|ev],7-6(4) 6-1 6-4,1.31,6.1%,53.1%,78.8%,58.7%,3/4,7.8%,55.6%,72.0%,45.0%,3/7,1:44,18
R64,141,Jerzy Janowicz[POL] [yr|ev],d.,16,(14)Lucas Pouille[FRA] [yr|ev],7-6(4) 7-6(5) 3-6 6-1,1.08,10.9%,63.6%,81.7%,57.4%,3/4,14.3%,57.1%,80.3%,57.9%,7/9,2:45,14
R64,10,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,312,(Q)Simone Bolelli[ITA] [yr|ev],6-1 7-5 6-2,1.99,16.7%,65.4%,84.3%,59.3%,4/4,1.0%,68.0%,51.5%,51.6%,8/13,1:54,5
R64,28,(24)Sam Querrey[USA] [yr|ev],d.,54,Nikoloz Basilashvili[GEO] [yr|ev],6-4 4-6 6-3 6-3,1.76,34.4%,66.7%,85.5%,64.5%,0/1,5.2%,62.9%,58.9%,67.4%,7/11,1:51,11
R64,42,Kevin Anderson[RSA] [yr|ev],d.,87,Andreas Seppi[ITA] [yr|ev],6-3 7-6(4) 6-3,2.08,19.5%,64.6%,88.7%,79.3%,0/0,12.7%,62.0%,77.6%,56.7%,3/5,1:40,5
R64,124,(Q)Ruben Bemelmans[BEL] [yr|ev],d.,49,Daniil Medvedev[RUS] [yr|ev],6-4 6-2 3-6 2-6 6-3,1.29,6.4%,69.6%,70.1%,63.2%,4/8,7.7%,63.9%,65.7%,46.4%,13/18,2:50,84
R64,2,(4)Rafael Nadal[ESP] [yr|ev],d.,43,Donald Young[USA] [yr|ev],6-4 6-2 7-5,1.60,4.7%,64.7%,80.0%,60.0%,2/3,7.7%,65.4%,66.2%,38.9%,4/9,2:11,1
R64,34,(30)Karen Khachanov[RUS] [yr|ev],d.,100,Thiago Monteiro[BRA] [yr|ev],3-6 7-6(5) 7-6(3) 7-5,1.04,9.3%,65.4%,71.7%,58.9%,15/18,6.9%,57.6%,77.1%,50.8%,4/7,3:09,8
R64,58,Aljaz Bedene[SLO] [yr|ev],d.,83,Damir Dzumhur[BIH] [yr|ev],6-3 3-6 6-3 6-3,1.23,11.7%,62.1%,81.3%,35.9%,6/10,1.1%,68.8%,56.3%,55.2%,4/11,2:07,43
R64,26,(16)Gilles Muller[LUX] [yr|ev],d.,214,(Q)Lukas Rosol[CZE] [yr|ev],7-5 6-7(7) 4-6 6-3 9-7,1.19,26.0%,63.6%,87.3%,47.6%,11/13,13.7%,65.0%,78.2%,48.4%,10/14,3:37,21
R64,9,(9)Kei Nishikori[JPN] [yr|ev],d.,122,(Q)Sergiy Stakhovsky[UKR] [yr|ev],6-4 6-7(7) 6-1 7-6(6),1.14,4.9%,65.5%,74.2%,55.1%,4/6,5.8%,55.1%,72.4%,51.6%,4/9,3:15,4
R64,19,(18)Roberto Bautista Agut[ESP] [yr|ev],d.,140,(Q)Peter Gojowczyk[GER] [yr|ev],6-2 6-1 3-6 6-3,1.40,1.9%,67.0%,73.2%,48.6%,4/8,6.8%,49.6%,65.5%,37.3%,17/25,2:17,9
R64,31,(26)Steve Johnson[USA] [yr|ev],d.,108,Radu Albot[MDA] [yr|ev],6-3 6-3 4-6 6-3,1.37,8.6%,71.6%,74.7%,66.7%,10/11,1.7%,64.7%,67.5%,52.4%,6/10,2:32,21
R64,6,(7)Marin Cilic[CRO] [yr|ev],d.,114,Florian Mayer[GER] [yr|ev],7-6(2) 6-4 7-5,1.80,33.3%,59.1%,90.9%,55.3%,0/2,0.0%,63.1%,67.5%,40.0%,3/7,2:12,3
R64,7,(6)Milos Raonic[CAN] [yr|ev],d.,82,Mikhail Youzhny[RUS] [yr|ev],3-6 7-6(7) 6-4 7-5,1.42,23.9%,64.6%,89.0%,57.5%,3/4,1.5%,63.4%,75.3%,57.1%,4/6,2:40,3
R64,22,(25)Albert Ramos[ESP] [yr|ev],d.,95,(Q)Andrey Rublev[RUS] [yr|ev],7-5 6-7(6) 4-6 6-3 6-4,1.13,9.8%,64.6%,76.4%,50.0%,10/14,4.5%,66.7%,67.3%,53.8%,6/12,3:31,17
R64,216,(Q)Sebastian Ofner[AUT] [yr|ev],d.,18,(17)Jack Sock[USA] [yr|ev],6-3 6-4 3-6 2-6 6-2,0.99,11.4%,59.8%,79.7%,47.2%,12/15,12.2%,58.3%,72.8%,58.6%,10/14,2:44,37
R64,12,(10)Alexander Zverev[GER] [yr|ev],d.,64,Frances Tiafoe[USA] [yr|ev],6-3 6-4 6-3,1.29,13.1%,65.5%,78.2%,58.6%,1/1,14.5%,63.2%,75.0%,42.9%,2/6,1:33,2
R64,11,(13)Grigor Dimitrov[BUL] [yr|ev],d.,65,Marcos Baghdatis[CYP] [yr|ev],6-3 6-2 6-1,1.73,10.8%,63.9%,79.2%,56.7%,7/7,7.1%,51.4%,69.4%,29.4%,2/8,1:42,3
R64,90,Dudi Sela[ISR] [yr|ev],d.,21,(23)John Isner[USA] [yr|ev],6-7(5) 7-6(5) 5-7 7-6(5) 6-3,1.06,2.7%,65.4%,76.9%,68.8%,12/14,24.9%,69.6%,81.7%,50.9%,3/5,3:51,29
R64,30,(27)Mischa Zverev[GER] [yr|ev],d.,118,Mikhail Kukushkin[KAZ] [yr|ev],6-1 6-2 2-6 3-6 6-4,1.15,11.7%,77.5%,68.8%,37.0%,4/9,2.0%,68.0%,58.8%,50.0%,10/17,3:04,25
R64,5,(3)Roger Federer[SUI] [yr|ev],d.,79,Dusan Lajovic[SRB] [yr|ev],7-6(0) 6-3 6-2,2.09,11.5%,60.3%,80.9%,80.6%,3/4,3.4%,64.4%,57.1%,64.5%,7/11,1:30,1
R64,8,(8)Dominic Thiem[AUT] [yr|ev],d.,36,Gilles Simon[FRA] [yr|ev],5-7 6-4 6-2 6-4,1.23,15.2%,58.0%,78.5%,53.2%,1/3,2.0%,63.3%,66.7%,50.0%,13/18,2:51,3
R64,67,Jared Donaldson[USA] [yr|ev],d.,33,(32)Paolo Lorenzi[ITA] [yr|ev],6-4 7-6(0) 6-7(0) 6-2,1.20,14.3%,57.1%,85.0%,48.3%,5/6,5.1%,69.9%,70.5%,46.3%,4/8,3:04,48
R64,39,David Ferrer[ESP] [yr|ev],d.,61,Steve Darcis[BEL] [yr|ev],3-0 RET,1.80,0.0%,50.0%,83.3%,50.0%,0/0,0.0%,30.0%,100.0%,14.3%,3/4,0:12,3
R64,15,(11)Tomas Berdych[CZE] [yr|ev],d.,41,Ryan Harrison[USA] [yr|ev],6-4 6-3 6-7(8) 6-3,1.52,16.8%,67.3%,84.2%,59.5%,0/1,12.1%,59.8%,74.7%,47.2%,9/13,2:36,4
R64,14,(15)Gael Monfils[FRA] [yr|ev],d.,50,Kyle Edmund[GBR] [yr|ev],7-6(1) 6-4 6-4,1.21,12.0%,67.6%,75.3%,51.4%,5/7,5.3%,59.6%,66.1%,52.6%,4/8,2:12,6
R64,51,Adrian Mannarino[FRA] [yr|ev],d.,44,Yuichi Sugita[JPN] [yr|ev],6-1 5-7 4-6 7-6(2) 6-2,1.31,6.0%,65.3%,70.4%,63.5%,8/11,2.3%,66.1%,65.0%,45.0%,10/16,3:32,17
R64,589,Ernests Gulbis[LAT] [yr|ev],d.,32,(29)Juan Martin del Potro[ARG] [yr|ev],6-4 6-4 7-6(3),1.28,25.0%,60.0%,81.7%,57.5%,2/3,6.3%,61.6%,69.6%,55.8%,7/10,2:53,10
R64,4,(2)Novak Djokovic[SRB] [yr|ev],d.,136,Adam Pavlasek[CZE] [yr|ev],6-2 6-2 6-1,2.36,6.7%,68.3%,80.5%,73.7%,1/1,6.0%,53.6%,57.8%,38.5%,11/18,1:33,1
R128,1,(1)Andy Murray[GBR] [yr|ev],d.,135,(LL)Alexander Bublik[KAZ] [yr|ev],6-1 6-4 6-2,1.90,4.1%,58.1%,76.7%,74.2%,6/6,15.8%,64.2%,67.2%,29.4%,7/12,1:43,1
R128,97,Dustin Brown[JAM] [yr|ev],d.,62,Joao Sousa[POR] [yr|ev],3-6 7-6(5) 6-4 6-4,1.12,13.4%,71.4%,77.5%,65.6%,1/3,8.3%,66.9%,80.2%,52.5%,3/6,2:00,64
R128,48,Jiri Vesely[CZE] [yr|ev],d.,117,(Q)Illya Marchenko[UKR] [yr|ev],6-1 4-6 4-6 7-5 6-1,1.08,3.4%,65.5%,75.3%,43.1%,8/12,15.2%,59.1%,71.8%,46.3%,3/11,3:23,35
R128,29,(28)Fabio Fognini[ITA] [yr|ev],d.,715,Dmitry Tursunov[RUS] [yr|ev],6-1 6-3 6-3,1.59,14.7%,61.8%,76.2%,50.0%,1/3,0.0%,74.2%,51.5%,30.4%,10/18,1:32,9
R128,70,Pierre Hugues Herbert[FRA] [yr|ev],d.,20,(20)Nick Kyrgios[AUS] [yr|ev],6-3 6-4 RET,1.68,19.6%,64.7%,81.8%,72.2%,0/0,5.2%,65.5%,55.3%,80.0%,1/3,0:58,36
R128,46,Benoit Paire[FRA] [yr|ev],d.,69,Rogerio Dutra Silva[BRA] [yr|ev],6-4 3-6 7-6(10) 6-4,1.08,10.6%,66.7%,72.3%,40.4%,7/12,1.5%,69.2%,60.9%,53.7%,3/9,2:18,18
R128,141,Jerzy Janowicz[POL] [yr|ev],d.,164,Denis Shapovalov[CAN] [yr|ev],6-4 3-6 6-3 7-6(2),0.92,4.0%,60.0%,88.0%,46.0%,8/9,17.7%,64.6%,83.6%,55.0%,9/11,2:25,14
R128,16,(14)Lucas Pouille[FRA] [yr|ev],d.,77,Malek Jaziri[TUN] [yr|ev],6-7(5) 6-4 6-4 7-6(2),1.37,9.2%,55.7%,83.6%,58.6%,4/6,5.7%,48.4%,86.8%,39.5%,8/12,3:03,10
R128,10,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,221,Cameron Norrie[GBR] [yr|ev],6-3 6-2 6-2,2.11,12.5%,59.4%,81.6%,69.2%,0/0,3.4%,62.9%,51.8%,48.5%,6/12,1:22,5
R128,312,(Q)Simone Bolelli[ITA] [yr|ev],d.,75,Yen Hsun Lu[TPE] [yr|ev],6-3 1-6 6-3 6-4,1.19,5.4%,67.7%,71.4%,56.7%,0/4,5.4%,66.7%,62.9%,54.8%,3/8,2:03,36
R128,54,Nikoloz Basilashvili[GEO] [yr|ev],d.,80,Carlos Berlocq[ARG] [yr|ev],6-4 7-6(3) 6-1,1.26,2.0%,64.0%,73.4%,52.8%,2/4,0.0%,56.3%,63.8%,48.9%,6/11,2:17,16
R128,28,(24)Sam Querrey[USA] [yr|ev],d.,91,Thomas Fabbiano[ITA] [yr|ev],7-6(5) 7-5 6-2,1.47,14.1%,60.6%,76.7%,61.5%,8/10,2.6%,59.5%,62.3%,48.9%,7/12,2:00,11
R128,42,Kevin Anderson[RSA] [yr|ev],d.,35,(31)Fernando Verdasco[ESP] [yr|ev],2-6 7-6(5) 7-6(8) 6-3,1.16,19.5%,75.8%,80.4%,48.4%,1/3,4.3%,61.2%,80.0%,50.0%,3/4,2:55,5
R128,87,Andreas Seppi[ITA] [yr|ev],d.,93,Norbert Gombos[SVK] [yr|ev],6-2 3-6 6-2 6-1,1.53,8.0%,55.2%,85.4%,51.3%,3/5,6.4%,54.3%,64.7%,41.9%,10/17,1:38,18
R128,124,(Q)Ruben Bemelmans[BEL] [yr|ev],d.,258,Tommy Haas[GER] [yr|ev],6-2 3-6 6-3 7-5,1.24,4.7%,71.3%,67.4%,64.9%,7/9,5.6%,56.6%,66.7%,48.4%,16/21,2:39,84
R128,49,Daniil Medvedev[RUS] [yr|ev],d.,3,(5)Stan Wawrinka[SUI] [yr|ev],6-4 3-6 6-4 6-1,1.33,9.0%,64.0%,84.5%,42.5%,4/6,0.9%,61.1%,66.7%,47.6%,6/11,2:12,1
R128,2,(4)Rafael Nadal[ESP] [yr|ev],d.,137,John Millman[AUS] [yr|ev],6-1 6-3 6-2,1.73,7.1%,67.1%,76.6%,52.2%,2/4,6.3%,57.0%,48.9%,41.2%,5/13,1:45,1
R128,43,Donald Young[USA] [yr|ev],d.,72,Denis Istomin[UZB] [yr|ev],5-7 6-4 6-4 4-2 RET,1.04,4.6%,63.0%,80.9%,55.0%,1/2,6.7%,66.3%,73.9%,62.9%,2/5,2:12,38
R128,100,Thiago Monteiro[BRA] [yr|ev],d.,210,(Q)Andrew Whittington[AUS] [yr|ev],4-6 6-3 7-6(4) 7-6(5),1.00,5.3%,67.8%,79.6%,51.0%,6/8,10.9%,56.5%,82.1%,55.0%,7/9,3:06,61
R128,34,(30)Karen Khachanov[RUS] [yr|ev],d.,76,Andrey Kuznetsov[RUS] [yr|ev],7-6(4) 2-6 6-3 1-6 6-2,0.93,9.0%,63.4%,68.2%,44.9%,4/11,6.6%,65.4%,69.7%,48.9%,4/10,2:34,8
R128,58,Aljaz Bedene[SLO] [yr|ev],d.,23,(21)Ivo Karlovic[CRO] [yr|ev],6-7(5) 7-6(6) 6-7(7) 7-6(7) 8-6,1.17,13.4%,64.4%,83.1%,69.4%,8/8,22.3%,64.0%,84.1%,57.7%,4/5,4:24,43
R128,83,Damir Dzumhur[BIH] [yr|ev],d.,89,Renzo Olivo[ARG] [yr|ev],6-2 6-0 6-1,1.89,1.5%,63.2%,74.4%,52.0%,2/3,3.3%,55.7%,41.2%,29.6%,2/11,1:14,23
R128,214,(Q)Lukas Rosol[CZE] [yr|ev],d.,104,Henri Laaksonen[SUI] [yr|ev],4-6 7-5 6-3 6-4,1.19,5.6%,57.6%,79.2%,58.5%,6/7,8.4%,58.8%,80.0%,42.9%,3/6,2:02,26
R128,26,(16)Gilles Muller[LUX] [yr|ev],d.,109,Marton Fucsovics[HUN] [yr|ev],7-5 6-4 6-2,1.43,8.9%,64.4%,81.0%,53.1%,1/1,11.1%,50.5%,70.0%,46.9%,2/6,1:55,21
R128,9,(9)Kei Nishikori[JPN] [yr|ev],d.,102,Marco Cecchinato[ITA] [yr|ev],6-2 6-2 6-0,2.62,13.6%,66.1%,82.1%,70.0%,1/1,3.1%,71.9%,50.0%,22.2%,2/9,1:11,4
R128,122,(Q)Sergiy Stakhovsky[UKR] [yr|ev],d.,81,Julien Benneteau[FRA] [yr|ev],6-3 7-6(8) 2-6 6-2,1.02,13.2%,51.9%,79.1%,50.0%,6/10,7.7%,59.6%,71.0%,54.8%,4/9,2:36,31
R128,140,(Q)Peter Gojowczyk[GER] [yr|ev],d.,85,Marius Copil[ROU] [yr|ev],7-6(5) 2-6 6-3 6-1,1.27,4.5%,55.0%,72.1%,64.0%,5/7,9.6%,60.7%,64.6%,52.8%,10/14,2:17,39
R128,19,(18)Roberto Bautista Agut[ESP] [yr|ev],d.,1039,Andreas Haider Maurer[AUT] [yr|ev],6-3 6-1 6-2,1.85,8.3%,72.2%,76.9%,65.0%,3/3,10.7%,59.5%,64.0%,32.4%,5/11,1:37,9
R128,31,(26)Steve Johnson[USA] [yr|ev],d.,94,Nicolas Kicker[ARG] [yr|ev],6-4 7-5 6-3,1.20,12.0%,63.0%,73.0%,70.3%,5/5,3.5%,68.6%,62.7%,74.1%,4/7,1:56,21
R128,108,Radu Albot[MDA] [yr|ev],d.,107,Facundo Bagnis[ARG] [yr|ev],4-6 6-4 7-6(9) 7-6(3),1.13,2.6%,71.4%,65.5%,63.6%,7/11,6.0%,65.2%,68.3%,45.3%,17/21,3:31,39
R128,114,Florian Mayer[GER] [yr|ev],d.,40,Viktor Troicki[SRB] [yr|ev],6-1 RET,8.87,11.8%,76.5%,100.0%,75.0%,0/0,0.0%,47.8%,36.4%,58.3%,4/6,0:17,18
R128,6,(7)Marin Cilic[CRO] [yr|ev],d.,60,Philipp Kohlschreiber[GER] [yr|ev],6-4 6-2 6-3,1.47,17.0%,63.6%,78.6%,56.3%,4/4,3.3%,65.6%,66.1%,38.7%,6/10,1:56,3
R128,7,(6)Milos Raonic[CAN] [yr|ev],d.,53,Jan Lennard Struff[GER] [yr|ev],7-6(5) 6-2 7-6(4),1.35,18.2%,67.3%,78.4%,61.1%,5/6,8.3%,51.4%,78.6%,47.2%,10/13,2:15,3
R128,82,Mikhail Youzhny[RUS] [yr|ev],d.,78,Nicolas Mahut[FRA] [yr|ev],6-2 7-5 6-4,1.16,4.5%,67.0%,68.0%,48.6%,11/13,4.4%,58.9%,69.8%,35.1%,2/8,2:09,8
R128,95,(Q)Andrey Rublev[RUS] [yr|ev],d.,155,(Q)Stefano Travaglia[ITA] [yr|ev],6-7(3) 6-3 7-5 1-6 7-5,1.06,6.0%,63.7%,71.0%,50.8%,5/10,11.6%,57.0%,69.4%,51.4%,9/15,3:27,5
R128,22,(25)Albert Ramos[ESP] [yr|ev],d.,86,Jordan Thompson[AUS] [yr|ev],6-4 6-4 7-6(4),1.09,2.6%,74.8%,68.6%,51.7%,5/6,5.0%,56.0%,71.4%,47.7%,1/4,2:24,17
R128,18,(17)Jack Sock[USA] [yr|ev],d.,220,(Q)Cristian Garin[CHI] [yr|ev],6-3 4-6 7-6(4) 6-3,1.44,10.6%,54.0%,82.0%,67.3%,2/4,5.2%,56.5%,70.8%,56.0%,2/5,2:14,8
R128,216,(Q)Sebastian Ofner[AUT] [yr|ev],d.,55,Thomaz Bellucci[BRA] [yr|ev],6-2 6-3 6-2,1.62,5.1%,65.8%,75.0%,63.0%,4/4,3.4%,41.6%,59.5%,48.1%,12/17,1:45,37
R128,64,Frances Tiafoe[USA] [yr|ev],d.,38,Robin Haase[NED] [yr|ev],6-3 3-6 7-6(5) 7-5,1.02,11.5%,61.8%,69.1%,60.0%,4/8,10.7%,67.2%,72.7%,48.8%,6/11,2:27,10
R128,12,(10)Alexander Zverev[GER] [yr|ev],d.,98,Evgeny Donskoy[RUS] [yr|ev],6-4 7-6(3) 6-3,1.18,14.9%,68.3%,75.4%,59.4%,2/3,8.4%,60.2%,70.0%,57.6%,0/3,1:50,2
R128,11,(13)Grigor Dimitrov[BUL] [yr|ev],d.,37,Diego Schwartzman[ARG] [yr|ev],7-6(4) 6-2 6-2,1.47,10.3%,56.3%,85.7%,47.4%,6/8,2.5%,60.8%,64.6%,38.7%,2/8,1:50,3
R128,65,Marcos Baghdatis[CYP] [yr|ev],d.,1085,James Ward[GBR] [yr|ev],6-4 6-4 6-3,1.30,21.8%,56.4%,97.7%,47.1%,0/0,9.4%,68.2%,72.4%,59.3%,6/10,1:40,8
