Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Jared Donaldson,USA,3,484,84.6%,21.1%,26,11.1%,6,2.6%,52.3%,81.3%,51.8%,67.2%,15,60.0%,36.5%,21,38.1%,51.4%,1.12,5:19
16,Gilles Muller,LUX,5,1457,92.6%,15.0%,119,16.6%,36,5.0%,63.6%,82.1%,50.6%,70.6%,45,80.0%,32.6%,46,39.1%,51.3%,1.11,16:16
Q,Ruben Bemelmans,BEL,3,746,87.9%,17.2%,20,5.5%,8,2.2%,71.3%,69.8%,66.3%,68.8%,22,68.2%,34.4%,39,25.6%,51.1%,1.10,7:29
15,Gael Monfils,FRA,3,713,86.0%,21.1%,34,9.3%,9,2.5%,62.7%,71.2%,61.8%,67.7%,34,76.5%,35.6%,29,41.4%,52.0%,1.10,7:15
,Gilles Simon,FRA,2,479,82.9%,17.1%,8,3.3%,6,2.5%,57.0%,72.5%,53.8%,64.5%,26,76.9%,38.8%,18,33.3%,51.8%,1.09,5:05
23,John Isner,USA,2,527,95.5%,9.1%,70,26.5%,5,1.9%,72.0%,84.7%,52.7%,75.8%,5,60.0%,26.2%,16,25.0%,51.0%,1.08,5:22
,Denis Shapovalov,CAN,1,238,90.0%,5.0%,20,17.7%,6,5.3%,64.6%,83.6%,55.0%,73.5%,11,81.8%,28.8%,9,11.1%,50.0%,1.08,2:25
,Andrey Kuznetsov,RUS,1,270,72.7%,31.8%,9,6.6%,9,6.6%,65.4%,69.7%,48.9%,62.5%,10,40.0%,40.3%,11,63.6%,51.5%,1.07,2:34
,Benoit Paire,FRA,4,867,83.6%,25.0%,44,9.5%,27,5.8%,59.3%,73.8%,50.3%,64.2%,39,71.8%,37.7%,32,50.0%,51.9%,1.05,8:05
,Andreas Seppi,ITA,2,342,87.1%,22.6%,17,10.2%,4,2.4%,58.4%,81.4%,53.6%,69.9%,10,60.0%,31.3%,17,41.2%,50.0%,1.04,3:18
,Mikhail Kukushkin,KAZ,2,525,78.0%,22.0%,14,5.1%,1,0.4%,70.4%,66.3%,53.1%,62.4%,26,65.4%,38.6%,16,56.3%,51.0%,1.03,5:52
,Horacio Zeballos,ARG,1,295,87.0%,13.0%,13,9.2%,6,4.2%,57.7%,73.2%,56.7%,66.2%,6,50.0%,34.6%,11,27.3%,49.8%,1.02,3:42
Q,Andrew Whittington,AUS,1,290,90.5%,9.1%,15,10.9%,8,5.8%,56.5%,82.1%,55.0%,70.3%,9,77.8%,29.6%,8,25.0%,49.0%,1.00,3:06
,Aljaz Bedene,SLO,3,816,87.9%,15.2%,54,12.6%,11,2.6%,62.1%,78.9%,54.3%,69.6%,29,72.4%,30.4%,21,47.6%,51.0%,1.00,8:58
,Thiago Monteiro,BRA,2,596,88.6%,11.4%,18,6.1%,5,1.7%,62.8%,78.5%,50.9%,68.2%,15,66.7%,31.3%,27,18.5%,49.7%,0.99,6:15
26,Steve Johnson,USA,3,619,90.2%,18.4%,30,9.1%,10,3.0%,67.0%,71.5%,58.7%,67.3%,31,83.9%,32.5%,19,47.4%,51.1%,0.99,6:39
Q,Lukas Rosol,CZE,2,600,90.0%,10.0%,32,10.4%,16,5.2%,62.0%,78.5%,53.0%,68.8%,21,76.2%,30.5%,19,26.3%,50.2%,0.98,5:39
Q,Sebastian Ofner,AUT,3,602,79.6%,25.0%,20,6.6%,16,5.3%,60.7%,73.4%,46.2%,62.7%,34,70.6%,36.5%,38,31.6%,49.7%,0.98,6:01
,Pierre Hugues Herbert,FRA,2,297,83.3%,12.5%,17,12.1%,6,4.3%,58.9%,75.9%,53.4%,66.7%,7,42.9%,32.7%,7,42.9%,48.8%,0.98,2:42
29,Juan Martin del Potro,ARG,2,466,86.1%,11.1%,24,10.1%,5,2.1%,67.5%,72.5%,57.1%,67.5%,14,64.3%,31.9%,15,26.7%,50.0%,0.98,5:56
,Steve Darcis,BEL,2,315,70.8%,28.0%,10,6.5%,2,1.3%,58.7%,65.9%,51.6%,60.0%,18,61.1%,39.4%,14,50.0%,49.5%,0.98,3:17
,Daniil Medvedev,RUS,2,499,82.5%,22.5%,22,8.3%,15,5.6%,63.9%,73.5%,44.8%,63.2%,24,70.8%,36.1%,19,47.4%,50.5%,0.98,5:02
,Robin Haase,NED,1,262,76.2%,19.0%,14,10.7%,3,2.3%,67.2%,72.7%,48.8%,64.9%,11,54.5%,34.4%,8,50.0%,49.6%,0.98,2:27
,Julien Benneteau,FRA,1,233,72.2%,21.1%,8,7.7%,6,5.8%,59.6%,71.0%,54.8%,64.4%,9,44.4%,34.9%,10,40.0%,48.1%,0.98,2:36
,Ricardas Berankis,LTU,1,293,69.6%,26.1%,3,2.0%,6,4.1%,66.2%,61.2%,58.0%,60.1%,14,50.0%,38.6%,14,42.9%,49.5%,0.97,3:05
Q,Andrey Rublev,RUS,2,660,78.8%,18.9%,17,5.2%,9,2.8%,65.1%,69.2%,52.2%,63.3%,22,50.0%,35.7%,29,34.5%,49.2%,0.97,6:58
,Marcel Granollers,ESP,1,247,75.0%,14.3%,12,11.3%,4,3.8%,56.6%,73.3%,52.2%,64.2%,5,0.0%,34.8%,12,25.0%,47.4%,0.97,2:33
,Adam Pavlasek,CZE,2,374,72.4%,27.6%,19,10.2%,9,4.8%,61.5%,73.9%,44.4%,62.6%,21,61.9%,36.4%,19,42.1%,49.5%,0.97,3:37
,Radu Albot,MDA,2,573,80.0%,12.2%,6,2.2%,9,3.3%,68.5%,66.3%,58.1%,63.7%,21,61.9%,35.0%,32,15.6%,48.7%,0.97,6:03
,Denis Istomin,UZB,1,212,84.2%,5.3%,7,6.7%,1,1.0%,66.3%,73.9%,62.9%,70.2%,5,40.0%,28.7%,2,50.0%,49.1%,0.96,2:12
,Yuichi Sugita,JPN,2,515,84.2%,18.4%,7,2.5%,7,2.5%,67.3%,69.7%,46.7%,62.2%,20,70.0%,35.8%,21,33.3%,49.9%,0.95,5:38
Q,Stefano Travaglia,ITA,1,340,76.9%,19.2%,20,11.6%,7,4.1%,57.0%,69.4%,51.4%,61.6%,15,60.0%,36.3%,10,50.0%,49.1%,0.95,3:27
Q,Sergiy Stakhovsky,UKR,2,513,76.9%,17.9%,25,9.4%,13,4.9%,53.6%,75.5%,50.8%,64.0%,19,52.6%,33.7%,15,46.7%,49.5%,0.94,5:51
Q,Peter Gojowczyk,GER,2,469,70.6%,22.9%,13,5.7%,9,3.9%,52.2%,68.9%,49.5%,59.6%,32,68.8%,37.8%,22,36.4%,48.4%,0.94,4:34
,David Ferrer,ESP,3,440,86.1%,14.7%,4,1.7%,8,3.4%,62.6%,68.0%,58.0%,64.3%,14,64.3%,33.2%,16,31.3%,49.8%,0.93,4:51
Q,Illya Marchenko,UKR,1,280,65.2%,17.4%,20,15.2%,6,4.5%,59.1%,71.8%,46.3%,61.4%,11,27.3%,35.8%,12,33.3%,47.9%,0.93,3:23
,Mikhail Youzhny,RUS,2,449,88.9%,18.9%,7,2.8%,7,2.8%,65.0%,71.9%,53.5%,65.4%,19,78.9%,32.0%,12,58.3%,50.3%,0.93,4:49
25,Albert Ramos,ESP,3,746,88.3%,15.3%,30,7.4%,11,2.7%,66.7%,71.4%,52.2%,65.0%,33,78.8%,32.7%,16,56.3%,50.1%,0.93,8:16
,Rogerio Dutra Silva,BRA,1,274,70.0%,23.8%,2,1.5%,3,2.3%,69.2%,60.9%,53.7%,58.6%,9,33.3%,38.3%,12,41.7%,48.2%,0.93,2:18
,Jerzy Janowicz,POL,3,683,90.7%,7.3%,23,6.9%,10,3.0%,59.4%,83.4%,50.7%,70.1%,18,72.2%,27.6%,27,14.8%,48.5%,0.92,6:52
,Frances Tiafoe,USA,2,422,77.1%,14.3%,26,12.6%,8,3.9%,62.3%,71.3%,53.8%,64.7%,14,42.9%,32.6%,12,41.7%,48.3%,0.92,4:00
,Borna Coric,CRO,1,220,82.4%,11.8%,3,2.7%,5,4.5%,60.0%,71.2%,56.8%,65.5%,6,50.0%,31.8%,4,50.0%,48.6%,0.92,2:20
,Jordan Thompson,AUS,1,215,81.3%,6.3%,5,5.0%,1,1.0%,56.0%,71.4%,47.7%,61.0%,4,25.0%,35.7%,6,16.7%,47.4%,0.91,2:24
32,Paolo Lorenzi,ITA,2,571,84.1%,9.1%,17,5.9%,5,1.7%,63.3%,72.7%,50.0%,64.4%,19,63.2%,32.3%,12,33.3%,48.5%,0.91,6:46
,Joao Sousa,POR,1,233,85.0%,9.5%,10,8.3%,2,1.7%,66.9%,80.2%,52.5%,71.1%,6,50.0%,25.9%,3,66.7%,49.4%,0.90,2:00
,Nikoloz Basilashvili,GEO,2,412,82.4%,18.2%,8,3.7%,6,2.8%,63.4%,65.7%,60.8%,63.9%,15,60.0%,32.7%,12,50.0%,49.0%,0.90,4:08
30,Karen Khachanov,RUS,3,773,76.3%,16.9%,40,10.0%,16,4.0%,65.7%,69.8%,48.2%,62.4%,44,68.2%,33.4%,22,45.5%,48.4%,0.89,7:57
,Facundo Bagnis,ARG,1,338,81.8%,18.2%,11,6.0%,6,3.3%,65.2%,68.3%,45.3%,60.3%,21,81.0%,35.1%,11,36.4%,48.8%,0.88,3:31
,Dudi Sela,ISR,3,695,82.5%,12.7%,6,1.6%,7,1.9%,64.5%,72.5%,56.8%,66.9%,37,73.0%,29.1%,11,63.6%,49.4%,0.88,7:24
,Jiri Vesely,CZE,2,472,81.6%,21.1%,16,6.3%,7,2.8%,69.6%,71.0%,45.5%,63.2%,20,65.0%,31.5%,12,66.7%,48.5%,0.86,5:20
22,Richard Gasquet,FRA,1,250,78.9%,5.0%,0,0.0%,0,0.0%,59.2%,66.2%,59.2%,63.3%,11,63.6%,31.5%,6,16.7%,46.8%,0.86,2:54
31,Fernando Verdasco,ESP,1,267,95.0%,9.5%,6,4.3%,6,4.3%,61.2%,80.0%,50.0%,68.3%,4,75.0%,27.3%,3,66.7%,48.7%,0.86,2:55
21,Ivo Karlovic,CRO,1,399,96.8%,0.0%,44,22.3%,11,5.6%,64.0%,84.1%,57.7%,74.6%,5,80.0%,21.8%,8,0.0%,47.9%,0.86,4:24
,Nicolas Mahut,FRA,1,202,60.0%,13.3%,4,4.4%,2,2.2%,58.9%,69.8%,35.1%,55.6%,8,25.0%,38.4%,13,15.4%,46.0%,0.86,2:09
,Ryan Harrison,USA,2,465,83.8%,10.8%,32,13.2%,8,3.3%,56.2%,80.9%,46.2%,65.7%,17,64.7%,29.1%,7,57.1%,48.2%,0.85,4:56
,Evgeny Donskoy,RUS,1,184,80.0%,6.3%,7,8.4%,1,1.2%,60.2%,70.0%,57.6%,65.1%,3,0.0%,29.7%,3,33.3%,45.7%,0.85,1:50
,Thanasi Kokkinakis,AUS,1,254,85.0%,10.0%,16,12.4%,5,3.9%,56.6%,80.8%,44.6%,65.1%,12,75.0%,29.6%,4,50.0%,47.6%,0.85,3:03
,Yen Hsun Lu,TPE,1,186,70.6%,22.2%,5,5.4%,5,5.4%,66.7%,62.9%,54.8%,60.2%,8,37.5%,33.3%,4,100.0%,46.8%,0.84,2:03
,Henri Laaksonen,SUI,1,244,85.0%,4.8%,10,8.4%,4,3.4%,58.8%,80.0%,42.9%,64.7%,6,50.0%,29.6%,7,14.3%,46.7%,0.84,2:02
,Nicolas Kicker,ARG,1,186,80.0%,0.0%,3,3.5%,0,0.0%,68.6%,62.7%,74.1%,66.3%,7,57.1%,28.0%,5,0.0%,45.7%,0.83,1:56
,Dusan Lajovic,SRB,2,355,86.2%,13.3%,7,3.7%,6,3.2%,66.8%,65.6%,66.1%,65.8%,16,75.0%,28.6%,12,33.3%,48.2%,0.83,3:30
,Marcos Baghdatis,CYP,2,316,77.8%,15.4%,22,14.9%,6,4.1%,54.1%,85.0%,38.2%,63.5%,8,25.0%,30.4%,17,23.5%,45.9%,0.83,3:22
,Tommy Haas,GER,1,272,73.7%,10.5%,8,5.6%,10,7.0%,56.6%,66.7%,48.4%,58.7%,21,76.2%,33.3%,9,22.2%,46.7%,0.81,2:39
Q,Simone Bolelli,ITA,2,361,71.0%,16.1%,6,3.2%,2,1.1%,67.9%,61.2%,54.1%,58.9%,17,47.1%,32.7%,12,41.7%,46.5%,0.80,3:57
,Carlos Berlocq,ARG,1,203,64.3%,13.3%,0,0.0%,3,2.9%,56.3%,63.8%,48.9%,57.3%,11,54.5%,34.0%,4,50.0%,45.8%,0.80,2:17
,Jeremy Chardy,FRA,1,218,90.0%,5.0%,17,15.9%,2,1.9%,72.0%,83.1%,43.3%,72.0%,2,0.0%,22.5%,5,20.0%,46.8%,0.80,2:22
,Donald Young,USA,2,401,82.4%,11.8%,13,6.1%,8,3.8%,64.2%,73.5%,47.4%,64.2%,11,45.5%,28.6%,8,50.0%,47.4%,0.80,4:23
,Marius Copil,ROU,1,246,77.8%,11.1%,13,9.6%,5,3.7%,60.7%,64.6%,52.8%,60.0%,14,71.4%,31.5%,7,28.6%,47.2%,0.79,2:17
Q,Stefanos Tsitsipas,GRE,1,190,80.0%,0.0%,11,12.2%,2,2.2%,54.4%,79.6%,43.9%,63.3%,8,62.5%,29.0%,5,0.0%,45.3%,0.79,2:00
,Taro Daniel,JPN,1,255,80.0%,10.0%,6,4.6%,4,3.1%,63.4%,65.1%,54.2%,61.1%,7,42.9%,29.8%,9,22.2%,45.9%,0.77,2:48
,Florian Mayer,GER,2,255,81.0%,20.0%,2,1.4%,4,2.9%,64.7%,72.2%,42.9%,61.9%,7,42.9%,29.3%,8,50.0%,47.1%,0.77,2:29
,James Ward,GBR,1,163,71.4%,0.0%,8,9.4%,3,3.5%,68.2%,72.4%,59.3%,68.2%,10,60.0%,24.4%,0,-,47.2%,0.77,1:40
,Dustin Brown,JAM,2,386,78.8%,9.1%,20,10.1%,11,5.5%,63.8%,73.2%,51.4%,65.3%,13,46.2%,26.2%,6,50.0%,46.4%,0.76,3:36
5,Stan Wawrinka,SUI,1,219,72.2%,11.1%,1,0.9%,3,2.8%,61.1%,66.7%,47.6%,59.3%,11,54.5%,30.6%,6,33.3%,44.7%,0.75,2:12
,Jan Lennard Struff,GER,1,219,81.3%,6.3%,9,8.3%,5,4.6%,51.4%,78.6%,47.2%,63.3%,13,76.9%,27.3%,6,16.7%,45.2%,0.74,2:15
,Malek Jaziri,TUN,1,288,81.8%,9.1%,9,5.7%,8,5.1%,48.4%,86.8%,39.5%,62.4%,12,66.7%,27.5%,6,33.3%,46.5%,0.73,3:03
,Brydan Klein,AUS,1,188,69.2%,0.0%,6,6.7%,6,6.7%,58.9%,73.6%,35.1%,57.8%,10,60.0%,30.6%,4,0.0%,43.6%,0.73,2:06
19,Feliciano Lopez,ESP,1,205,56.3%,11.8%,12,11.7%,6,5.8%,47.6%,61.2%,42.6%,51.5%,11,36.4%,34.3%,7,28.6%,42.9%,0.71,2:14
Q,Cristian Garin,CHI,1,228,85.0%,10.0%,6,5.2%,6,5.2%,56.5%,70.8%,56.0%,64.3%,5,40.0%,24.8%,4,50.0%,44.7%,0.70,2:14
,Marton Fucsovics,HUN,1,189,73.3%,0.0%,11,11.1%,6,6.1%,50.5%,70.0%,46.9%,58.6%,6,33.3%,28.9%,1,0.0%,44.4%,0.70,1:55
,Diego Schwartzman,ARG,1,166,57.1%,14.3%,2,2.5%,3,3.8%,60.8%,64.6%,38.7%,54.4%,8,25.0%,31.0%,8,25.0%,42.2%,0.68,1:50
,Philipp Kohlschreiber,GER,1,178,69.2%,0.0%,3,3.3%,2,2.2%,65.6%,66.1%,38.7%,56.7%,10,60.0%,29.5%,4,0.0%,43.3%,0.68,1:56
,Thomas Fabbiano,ITA,1,215,68.8%,12.5%,3,2.6%,4,3.4%,59.5%,62.3%,48.9%,56.9%,12,58.3%,29.3%,10,20.0%,44.2%,0.68,2:00
Q,Nicolas Jarry,CHI,1,220,73.3%,6.7%,8,6.4%,6,4.8%,60.0%,64.0%,42.0%,55.2%,15,73.3%,29.5%,8,12.5%,44.1%,0.66,2:14
Q,Alexander Ward,GBR,1,200,64.7%,5.9%,3,2.9%,5,4.9%,66.0%,63.2%,40.0%,55.3%,15,60.0%,28.9%,2,50.0%,42.5%,0.65,2:02
,Norbert Gombos,SVK,1,181,56.3%,12.5%,6,6.4%,5,5.3%,54.3%,64.7%,41.9%,54.3%,17,58.8%,29.9%,5,40.0%,42.5%,0.65,1:38
,Dmitry Tursunov,RUS,1,157,33.3%,15.4%,0,0.0%,3,3.4%,74.2%,51.5%,30.4%,46.1%,18,55.6%,33.8%,3,66.7%,40.8%,0.63,1:32
Q,Taylor Fritz,USA,1,161,86.7%,0.0%,12,15.4%,1,1.3%,64.1%,76.0%,67.9%,73.1%,2,0.0%,16.9%,0,-,44.1%,0.63,1:31
,Thomaz Bellucci,BRA,1,168,58.3%,0.0%,3,3.4%,8,9.0%,41.6%,59.5%,48.1%,52.8%,17,70.6%,29.1%,4,0.0%,41.7%,0.62,1:45
,Ernesto Escobedo,MEX,1,230,52.9%,5.6%,4,3.1%,6,4.7%,57.5%,56.2%,57.4%,56.7%,18,55.6%,26.2%,3,33.3%,43.0%,0.61,2:04
,Alexandr Dolgopolov,UKR,1,86,50.0%,0.0%,2,4.0%,4,8.0%,46.0%,56.5%,44.4%,50.0%,9,66.7%,30.6%,0,-,41.9%,0.61,0:42
20,Nick Kyrgios,AUS,1,109,77.8%,0.0%,3,5.2%,2,3.4%,65.5%,55.3%,80.0%,63.8%,3,33.3%,21.6%,0,-,44.0%,0.60,0:58
,John Millman,AUS,1,149,33.3%,16.7%,5,6.3%,2,2.5%,57.0%,48.9%,41.2%,45.6%,13,38.5%,31.4%,4,50.0%,38.9%,0.58,1:45
Q,Daniel Brands,GER,1,172,80.0%,0.0%,5,5.7%,2,2.3%,83.9%,65.8%,57.1%,64.4%,7,57.1%,20.0%,4,0.0%,42.4%,0.56,1:34
,Andreas Haider Maurer,AUT,1,156,50.0%,0.0%,9,10.7%,6,7.1%,59.5%,64.0%,32.4%,51.2%,11,45.5%,26.4%,3,0.0%,39.7%,0.54,1:37
LL,Alexander Bublik,KAZ,1,169,58.3%,0.0%,15,15.8%,12,12.6%,64.2%,67.2%,29.4%,53.7%,12,58.3%,24.3%,6,0.0%,40.8%,0.53,1:43
,Renzo Olivo,ARG,1,129,10.0%,9.1%,2,3.3%,3,4.9%,55.7%,41.2%,29.6%,36.1%,11,18.2%,33.8%,3,33.3%,34.9%,0.53,1:14
,Victor Estrella,DOM,1,135,36.4%,0.0%,0,0.0%,7,10.3%,58.8%,50.0%,32.1%,42.6%,11,36.4%,29.9%,6,0.0%,36.3%,0.52,1:27
,Vasek Pospisil,CAN,1,177,71.4%,0.0%,7,6.5%,4,3.7%,57.9%,72.6%,44.4%,60.7%,14,71.4%,20.0%,0,-,44.6%,0.51,1:55
,Martin Klizan,SVK,1,66,60.0%,0.0%,0,0.0%,2,6.1%,63.6%,57.1%,41.7%,51.5%,4,50.0%,24.2%,0,-,37.9%,0.50,0:40
,Cameron Norrie,GBR,1,153,50.0%,0.0%,3,3.4%,4,4.5%,62.9%,51.8%,48.5%,50.6%,12,50.0%,23.4%,0,-,39.2%,0.47,1:22
,Marco Cecchinato,ITA,1,123,36.4%,0.0%,2,3.1%,5,7.8%,71.9%,50.0%,22.2%,42.2%,9,22.2%,22.0%,1,0.0%,32.5%,0.38,1:11
,Bernard Tomic,AUS,1,165,71.4%,0.0%,4,4.0%,2,2.0%,77.2%,62.8%,60.9%,62.4%,9,55.6%,12.5%,0,-,43.0%,0.33,1:24
,Viktor Troicki,SRB,1,40,33.3%,0.0%,0,0.0%,3,13.0%,47.8%,36.4%,58.3%,47.8%,6,66.7%,5.9%,0,-,30.0%,0.11,0:17
,Janko Tipsarevic,SRB,1,25,-50.0%,0.0%,0,0.0%,3,17.6%,58.8%,40.0%,14.3%,29.4%,5,40.0%,0.0%,0,-,20.0%,0.00,0:12
,All Main Draw Players,,127.0,,83.0%,17.0%,,9.3%,,3.5%,63.1%,74.0%,52.8%,66.1%,,62.8%,33.9%,,37.2%,50.0%,1.00,
